student_id,session_id,concept_name,pre_test_score,attempt_count,time_taken_seconds,error_type,error_pattern_score,post_test_correct_count,post_test_nearly_correct_count,post_test_wrong_count,post_test_clearly_wrong_count,post_test_score,future_success
2d67f378787ef0d9249858e62cf661911d5eadf100662e2a590b8086d87b3518,SES004056,Arrays,1.0,7,420,SYNTAX_ERROR,0.667,10,0,0,0,1.0,0
2d67f378787ef0d9249858e62cf661911d5eadf100662e2a590b8086d87b3518,SES004057,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2d67f378787ef0d9249858e62cf661911d5eadf100662e2a590b8086d87b3518,SES004058,Variables,1.0,7,390,TYPE_MISMATCH,0.737,10,0,0,0,1.0,0
2d67f378787ef0d9249858e62cf661911d5eadf100662e2a590b8086d87b3518,SES004059,Arrays,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2d67f378787ef0d9249858e62cf661911d5eadf100662e2a590b8086d87b3518,SES004060,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2d67f378787ef0d9249858e62cf661911d5eadf100662e2a590b8086d87b3518,SES004061,Arrays,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2d67f378787ef0d9249858e62cf661911d5eadf100662e2a590b8086d87b3518,SES004062,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2d67f378787ef0d9249858e62cf661911d5eadf100662e2a590b8086d87b3518,SES004063,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2d67f378787ef0d9249858e62cf661911d5eadf100662e2a590b8086d87b3518,SES004064,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2d67f378787ef0d9249858e62cf661911d5eadf100662e2a590b8086d87b3518,SES004065,Loops,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2d67f378787ef0d9249858e62cf661911d5eadf100662e2a590b8086d87b3518,SES004066,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2d67f378787ef0d9249858e62cf661911d5eadf100662e2a590b8086d87b3518,SES004067,Operators,1.0,3,165,TYPE_MISMATCH,0.75,10,0,0,0,1.0,1
2d67f378787ef0d9249858e62cf661911d5eadf100662e2a590b8086d87b3518,SES004068,Loops,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2d67f378787ef0d9249858e62cf661911d5eadf100662e2a590b8086d87b3518,SES004069,Arrays,1.0,2,90,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004070,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004071,Arrays,1.0,3,150,SYNTAX_ERROR,0.857,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004072,Variables,1.0,10,600,SYNTAX_ERROR,0.835,10,0,0,0,1.0,0
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004073,Loops,1.0,10,600,METHOD_CALL_ERROR,0.667,10,0,0,0,1.0,0
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004074,Arrays,1.0,10,600,SYNTAX_ERROR,0.465,10,0,0,0,1.0,0
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004075,Loops,1.0,10,600,METHOD_CALL_ERROR,0.667,10,0,0,0,1.0,0
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004076,Arrays,1.0,7,390,SYNTAX_ERROR,0.737,10,0,0,0,1.0,0
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004077,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004078,Variables,1.0,6,345,METHOD_CALL_ERROR,0.706,10,0,0,0,1.0,0
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004079,Operators,1.0,7,450,SYNTAX_ERROR,0.609,10,0,0,0,1.0,0
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004080,Loops,1.0,9,600,TYPE_MISMATCH,0.231,10,0,0,0,1.0,0
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004081,Variables,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004082,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004083,Loops,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004084,Methods,1.0,8,600,METHOD_CALL_ERROR,0.291,10,0,0,0,1.0,0
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004085,Variables,1.0,3,270,LOOP_CONDITION_ERROR,0.4,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004086,Arrays,1.0,2,105,TYPE_MISMATCH,0.8,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004087,Variables,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004088,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004089,Loops,1.0,2,90,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004090,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004091,Loops,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004092,Arrays,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004093,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004094,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004095,Loops,1.0,3,135,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004096,Arrays,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004097,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004098,Variables,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004099,Arrays,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004100,Operators,1.0,5,300,TYPE_MISMATCH,0.667,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004101,Arrays,1.0,8,600,SYNTAX_ERROR,0.421,10,0,0,0,1.0,0
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004102,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004103,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004104,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004105,Loops,1.0,4,240,TYPE_MISMATCH,0.667,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004106,Methods,1.0,2,105,SYNTAX_ERROR,0.8,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004107,Operators,1.0,3,165,TYPE_MISMATCH,0.75,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004108,Loops,1.0,4,225,LOOP_CONDITION_ERROR,0.727,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004109,Arrays,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004110,Operators,1.0,10,570,TYPE_MISMATCH,0.75,10,0,0,0,1.0,0
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004111,Operators,1.0,10,465,SYNTAX_ERROR,0.952,10,0,0,0,1.0,0
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004112,Loops,1.0,2,90,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004113,Methods,1.0,2,105,TYPE_MISMATCH,0.8,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004114,Variables,1.0,10,510,METHOD_CALL_ERROR,0.895,10,0,0,0,1.0,0
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004115,Operators,1.0,3,150,TYPE_MISMATCH,0.857,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004116,Loops,1.0,8,405,SYNTAX_ERROR,0.842,10,0,0,0,1.0,0
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004117,Arrays,1.0,6,375,SYNTAX_ERROR,0.632,10,0,0,0,1.0,0
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004118,Variables,1.0,3,165,TYPE_MISMATCH,0.75,10,0,0,0,1.0,1
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,SES004119,Arrays,1.0,4,225,TYPE_MISMATCH,0.727,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004120,Operators,1.0,7,420,SYNTAX_ERROR,0.667,10,0,0,0,1.0,0
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004121,Arrays,1.0,10,540,TYPE_MISMATCH,0.769,10,0,0,0,1.0,0
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004122,Variables,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004123,Loops,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004124,Arrays,1.0,7,540,LOOP_CONDITION_ERROR,0.483,10,0,0,0,1.0,0
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004125,Loops,1.0,3,150,SYNTAX_ERROR,0.857,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004126,Arrays,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004127,Methods,1.0,2,105,SYNTAX_ERROR,0.8,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004128,Variables,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004129,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004130,Loops,1.0,2,105,TYPE_MISMATCH,0.8,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004131,Variables,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004132,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004133,Loops,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004134,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004135,Variables,1.0,2,90,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004136,Arrays,1.0,2,90,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004137,Variables,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004138,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004139,Loops,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004140,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004141,Loops,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004142,Arrays,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004143,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004144,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004145,Loops,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004146,Arrays,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004147,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004148,Variables,1.0,7,390,LOOP_CONDITION_ERROR,0.737,10,0,0,0,1.0,0
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004149,Arrays,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004150,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004151,Arrays,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004152,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004153,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004154,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004155,Loops,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004156,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004157,Operators,1.0,2,105,TYPE_MISMATCH,0.8,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004158,Loops,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004159,Arrays,1.0,3,165,SYNTAX_ERROR,0.75,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004160,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004161,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004162,Loops,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004163,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004164,Variables,1.0,10,480,TYPE_MISMATCH,0.909,10,0,0,0,1.0,0
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004165,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004166,Loops,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004167,Arrays,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004168,Variables,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,SES004169,Arrays,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004170,Operators,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004171,Arrays,1.0,3,135,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004172,Variables,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004173,Loops,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004174,Arrays,1.0,10,600,SYNTAX_ERROR,0.195,10,0,0,0,1.0,0
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004175,Loops,1.0,7,390,LOOP_CONDITION_ERROR,0.737,10,0,0,0,1.0,0
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004176,Arrays,1.0,2,135,SYNTAX_ERROR,0.571,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004177,Methods,1.0,3,165,SYNTAX_ERROR,0.75,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004178,Variables,1.0,5,240,SYNTAX_ERROR,0.909,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004179,Operators,1.0,3,150,SYNTAX_ERROR,0.857,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004180,Loops,1.0,3,180,SYNTAX_ERROR,0.667,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004181,Variables,1.0,3,150,SYNTAX_ERROR,0.857,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004182,Operators,1.0,4,300,TYPE_MISMATCH,0.5,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004183,Loops,1.0,3,165,TYPE_MISMATCH,0.75,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004184,Methods,1.0,10,600,SYNTAX_ERROR,0.4,10,0,0,0,1.0,0
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004185,Variables,1.0,7,600,SYNTAX_ERROR,0.4,10,0,0,0,1.0,0
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004186,Arrays,1.0,10,600,SYNTAX_ERROR,0.383,10,0,0,0,1.0,0
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004187,Variables,1.0,3,180,TYPE_MISMATCH,0.667,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004188,Operators,1.0,10,600,SYNTAX_ERROR,0.788,10,0,0,0,1.0,0
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004189,Loops,1.0,10,600,SYNTAX_ERROR,0.745,10,0,0,0,1.0,0
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004190,Operators,1.0,6,495,SYNTAX_ERROR,0.444,10,0,0,0,1.0,0
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004191,Loops,1.0,10,600,SYNTAX_ERROR,0.588,10,0,0,0,1.0,0
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004192,Arrays,1.0,10,600,METHOD_CALL_ERROR,0.286,10,0,0,0,1.0,0
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004193,Methods,1.0,10,585,TYPE_MISMATCH,0.727,10,0,0,0,1.0,0
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004194,Operators,1.0,4,240,TYPE_MISMATCH,0.667,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004195,Loops,1.0,3,150,TYPE_MISMATCH,0.857,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004196,Arrays,1.0,10,600,SYNTAX_ERROR,0.744,10,0,0,0,1.0,0
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004197,Methods,1.0,9,600,TYPE_MISMATCH,0.486,10,0,0,0,1.0,0
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004198,Variables,1.0,2,90,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004199,Arrays,1.0,9,600,TYPE_MISMATCH,0.4,10,0,0,0,1.0,0
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004200,Operators,1.0,3,180,SYNTAX_ERROR,0.667,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004201,Arrays,1.0,8,570,SYNTAX_ERROR,0.533,10,0,0,0,1.0,0
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004202,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004203,Operators,1.0,10,480,SYNTAX_ERROR,0.957,10,0,0,0,1.0,0
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004204,Methods,1.0,3,315,SYNTAX_ERROR,0.333,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004205,Loops,1.0,2,120,SYNTAX_ERROR,0.667,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004206,Methods,1.0,1,45,UNKNOWN_ERROR,1.0,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004207,Operators,1.0,5,240,TYPE_MISMATCH,0.909,10,0,0,0,1.0,1
2f002333e3ee078069a370adede771895a413b747a8039cfe1f8b6d5f579fcc5,SES004208,Loops,1.0,6,330,SYNTAX_ERROR,0.75,10,0,0,0,1.0,1
